C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\BV\20221222_b3\b38u 05122023 053208_tdf.CSV,,
,,
   ,,
Elapsed Time ,Disp  ,Load 3 
Sec          ,mm    ,g      
7.22,1.666,0.08
7.23,1.675,0.26
7.24,1.686,0.45
7.25,1.696,0.65
7.26,1.707,0.84
7.27,1.717,1.01
7.28,1.729,1.19
7.29,1.741,1.37
7.3,1.753,1.55
7.31,1.765,1.77
7.32,1.779,2.04
7.33,1.791,2.35
7.34,1.804,2.66
7.35,1.817,2.92
7.36,1.832,3.16
7.37,1.845,3.4
7.38,1.859,3.65
7.39,1.873,3.94
7.4,1.889,4.27
7.41,1.903,4.63
7.42,1.918,5.01
7.43,1.933,5.37
7.44,1.948,5.73
7.45,1.964,6.13
7.46,1.979,6.54
7.47,1.994,6.96
7.48,2.01,7.38
7.49,2.026,7.8
7.5,2.041,8.22
7.51,2.057,8.64
7.52,2.073,9.08
7.53,2.088,9.6
7.54,2.104,10.18
7.55,2.119,10.75
7.56,2.135,11.28
7.57,2.15,11.77
7.58,2.165,12.24
7.59,2.181,12.74
7.6,2.196,13.28
7.61,2.211,13.87
7.62,2.227,14.5
7.63,2.241,15.12
7.64,2.255,15.71
7.65,2.27,16.24
7.66,2.284,16.75
7.67,2.299,17.3
7.68,2.312,17.89
7.69,2.326,18.49
7.7,2.339,19.1
7.71,2.352,19.66
7.72,2.365,20.2
7.73,2.377,20.74
7.74,2.389,21.29
7.75,2.401,21.82
7.76,2.413,22.35
7.77,2.424,22.84
7.78,2.435,23.31
7.79,2.446,23.8
7.8,2.455,24.25
7.81,2.465,24.7
7.82,2.474,25.18
7.83,2.483,25.63
7.84,2.492,25.94
7.85,2.499,26.31
7.86,2.507,26.7
7.87,2.514,26.89
7.88,2.522,27.02
7.89,2.528,27.45
7.9,2.533,27.95
7.91,2.539,28.17
7.92,2.544,28.19
7.93,2.549,28.27
7.94,2.552,28.41
7.95,2.556,28.51
7.96,2.56,28.57
7.97,2.561,28.6
7.98,2.564,28.65
7.99,2.565,28.72
8,2.567,28.71
8.01,2.567,28.5
8.02,2.568,28.24
8.03,2.568,28.12
8.04,2.566,28.05
8.05,2.565,27.85
8.06,2.564,27.53
8.07,2.561,27.23
8.08,2.559,26.98
8.09,2.556,26.71
8.1,2.552,26.38
8.11,2.547,25.97
8.12,2.543,25.48
8.13,2.537,24.94
8.14,2.532,24.43
8.15,2.526,23.89
8.16,2.52,23.29
8.17,2.513,22.74
8.18,2.506,22.29
8.19,2.497,21.81
8.2,2.489,21.15
8.21,2.481,20.36
8.22,2.471,19.62
8.23,2.462,18.97
8.24,2.451,18.36
8.25,2.441,17.74
8.26,2.431,17.14
8.27,2.42,16.53
8.28,2.408,15.9
8.29,2.397,15.23
8.3,2.385,14.53
8.31,2.373,13.82
8.32,2.36,13.2
8.33,2.347,12.64
8.34,2.333,12.1
8.35,2.32,11.52
8.36,2.306,10.93
8.37,2.292,10.35
8.38,2.277,9.8
8.39,2.264,9.27
8.4,2.249,8.75
8.41,2.234,8.23
8.42,2.219,7.71
8.43,2.204,7.24
8.44,2.189,6.84
8.45,2.173,6.45
8.46,2.158,6.05
8.47,2.142,5.64
8.48,2.127,5.23
8.49,2.111,4.8
8.5,2.095,4.36
8.51,2.08,3.95
8.52,2.065,3.6
8.53,2.048,3.34
8.54,2.033,3.14
8.55,2.017,2.92
8.56,2.002,2.62
8.57,1.986,2.3
8.58,1.969,1.98
8.59,1.955,1.69
8.6,1.94,1.4
8.61,1.925,1.14
8.62,1.909,0.96
8.63,1.896,0.83
8.64,1.88,0.71
8.65,1.866,0.53
8.66,1.851,0.3
8.67,1.838,0.07
8.68,1.824,-0.09
8.69,1.81,-0.25
8.7,1.796,-0.42
8.71,1.783,-0.59
8.72,1.771,-0.71
8.73,1.758,-0.8
8.74,1.746,-0.9
8.75,1.735,-1.03
8.76,1.722,-1.17
8.77,1.711,-1.32
8.78,1.701,-1.46
8.79,1.69,-1.63
8.8,1.68,-1.81
8.81,1.67,-1.94
8.82,1.662,-2.01
8.83,1.653,-2.05
8.84,1.644,-2.11
8.85,1.636,-2.19
8.86,1.629,-2.3
8.87,1.621,-2.43
8.88,1.614,-2.57
8.89,1.608,-2.72
8.9,1.602,-2.82
8.91,1.597,-2.86
8.92,1.592,-2.88
8.93,1.587,-2.87
8.94,1.584,-2.85
8.95,1.58,-2.88
8.96,1.577,-2.97
8.97,1.574,-3.04
8.98,1.572,-3.05
8.99,1.57,-3.03
9,1.569,-3.01
9.01,1.57,-3.01
9.02,1.569,-2.97
9.03,1.569,-2.88
9.04,1.57,-2.76
9.05,1.571,-2.66
9.06,1.573,-2.56
9.07,1.576,-2.44
9.08,1.578,-2.36
9.09,1.581,-2.3
9.1,1.586,-2.24
9.11,1.59,-2.12
9.12,1.595,-1.91
9.13,1.6,-1.68
9.14,1.605,-1.49
9.15,1.611,-1.31
9.16,1.618,-1.17
9.17,1.624,-1.05
9.18,1.632,-0.92
9.19,1.641,-0.76
9.2,1.648,-0.56
9.21,1.657,-0.34
9.22,1.666,-0.13
9.23,1.676,0.05
9.24,1.685,0.23
9.25,1.696,0.4
9.26,1.706,0.6
9.27,1.717,0.77
9.28,1.729,0.95
9.29,1.74,1.15
9.3,1.752,1.33
9.31,1.765,1.53
9.32,1.778,1.75
9.33,1.791,2.01
9.34,1.804,2.3
9.35,1.817,2.59
9.36,1.831,2.83
9.37,1.845,3.06
9.38,1.859,3.27
9.39,1.874,3.52
9.4,1.889,3.85
9.41,1.903,4.23
9.42,1.918,4.65
9.43,1.933,5.04
9.44,1.948,5.36
9.45,1.964,5.67
9.46,1.979,6
9.47,1.995,6.4
9.48,2.01,6.83
9.49,2.026,7.26
9.5,2.041,7.69
9.51,2.056,8.14
9.52,2.073,8.61
9.53,2.087,9.09
9.54,2.104,9.59
9.55,2.12,10.11
9.56,2.134,10.64
9.57,2.15,11.12
9.58,2.165,11.57
9.59,2.181,12.05
9.6,2.197,12.6
9.61,2.211,13.2
9.62,2.226,13.82
9.63,2.242,14.43
9.64,2.256,15.02
9.65,2.27,15.58
9.66,2.284,16.09
9.67,2.298,16.58
9.68,2.312,17.11
9.69,2.325,17.69
9.7,2.339,18.32
9.71,2.352,18.89
9.72,2.365,19.46
9.73,2.377,20
9.74,2.389,20.52
9.75,2.401,21.03
9.76,2.413,21.55
9.77,2.424,22.04
9.78,2.434,22.54
9.79,2.445,23
9.8,2.455,23.45
9.81,2.465,23.91
9.82,2.474,24.38
9.83,2.483,24.83
9.84,2.492,25.24
9.85,2.5,25.57
9.86,2.507,25.88
9.87,2.514,26.16
9.88,2.521,26.41
9.89,2.528,26.68
9.9,2.534,26.99
9.91,2.539,27.28
9.92,2.544,27.5
9.93,2.549,27.65
9.94,2.552,27.74
9.95,2.556,27.82
9.96,2.56,27.89
9.97,2.562,27.95
9.98,2.564,27.96
9.99,2.566,27.95
10,2.566,27.92
10.01,2.567,27.84
10.02,2.568,27.73
10.03,2.567,27.57
10.04,2.567,27.42
10.05,2.565,27.24
10.06,2.564,27.02
10.07,2.561,26.73
10.08,2.558,26.41
10.09,2.555,26.06
10.1,2.552,25.72
10.11,2.547,25.32
10.12,2.543,24.89
10.13,2.538,24.45
10.14,2.532,23.96
10.15,2.526,23.45
10.16,2.52,22.9
10.17,2.513,22.33
10.18,2.505,21.75
10.19,2.497,21.14
10.2,2.489,20.51
10.21,2.48,19.84
10.22,2.471,19.19
10.23,2.462,18.56
10.24,2.452,17.95
10.25,2.442,17.37
10.26,2.431,16.77
10.27,2.42,16.14
10.28,2.408,15.43
10.29,2.397,14.73
10.3,2.384,14.05
10.31,2.372,13.44
10.32,2.36,12.86
10.33,2.347,12.31
10.34,2.333,11.76
10.35,2.32,11.22
10.36,2.306,10.65
10.37,2.292,10.06
10.38,2.277,9.47
10.39,2.263,8.93
10.4,2.249,8.4
10.41,2.234,7.88
10.42,2.219,7.42
10.43,2.204,7
10.44,2.188,6.62
10.45,2.173,6.23
10.46,2.157,5.81
10.47,2.142,5.38
10.48,2.127,4.94
10.49,2.111,4.52
10.5,2.096,4.1
10.51,2.08,3.76
10.52,2.064,3.49
10.53,2.049,3.23
10.54,2.033,2.98
10.55,2.017,2.69
10.56,2.001,2.39
10.57,1.986,2.07
10.58,1.97,1.76
10.59,1.955,1.49
10.6,1.94,1.27
10.61,1.924,1.09
10.62,1.909,0.91
10.63,1.895,0.72
10.64,1.88,0.52
10.65,1.865,0.32
10.66,1.852,0.11
10.67,1.838,-0.08
10.68,1.824,-0.23
10.69,1.81,-0.36
10.7,1.796,-0.49
10.71,1.784,-0.62
10.72,1.771,-0.77
10.73,1.759,-0.92
10.74,1.747,-1.08
10.75,1.735,-1.24
10.76,1.723,-1.4
10.77,1.711,-1.5
10.78,1.701,-1.6
10.79,1.691,-1.7
10.8,1.681,-1.8
10.81,1.671,-1.92
10.82,1.662,-2.05
10.83,1.653,-2.2
10.84,1.644,-2.37
10.85,1.636,-2.49
10.86,1.628,-2.61
10.87,1.621,-2.68
10.88,1.614,-2.73
10.89,1.608,-2.78
10.9,1.603,-2.85
10.91,1.597,-2.93
10.92,1.592,-3.01
10.93,1.588,-3.11
10.94,1.584,-3.2
10.95,1.58,-3.25
10.96,1.577,-3.26
10.97,1.574,-3.22
10.98,1.573,-3.18
10.99,1.571,-3.16
11,1.57,-3.16
11.01,1.569,-3.12
11.02,1.568,-3.11
11.03,1.569,-3.12
11.04,1.57,-3.08
11.05,1.572,-2.97
11.06,1.573,-2.82
11.07,1.576,-2.68
11.08,1.578,-2.56
11.09,1.581,-2.45
11.1,1.586,-2.33
11.11,1.59,-2.22
11.12,1.595,-2.1
11.13,1.599,-1.94
11.14,1.605,-1.74
11.15,1.611,-1.54
11.16,1.618,-1.37
11.17,1.624,-1.19
11.18,1.632,-1.02
11.19,1.639,-0.87
11.2,1.648,-0.71
